ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,Policy_Start_Year,Policy_Start_Month,Policy_Start_Day,Policy_End_Year,Policy_End_Month,Policy_End_Day,First_Transaction_Year,First_Transaction_Month,First_Transaction_Day
ID_85K4DNC,2010-05-17,2011-05-16,Female,53,2010-05-17,1,Saloon,Brown,Hyundai,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_JWXJXBQ,2010-05-17,2011-05-16,Female,30,2010-05-17,1,Bus,Grey,TOYOTA,Abuja,Abuja,CVTP,0,2010,5,17,2011,5,16,2010,2010,2010
ID_KULCBUH,2010-05-17,2011-05-16,Male,50,2010-05-17,1,Saloon,Grey,Mercedes,Abuja,Abuja,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_44CGYFE,2010-05-17,2011-05-16,Male,34,2010-05-17,2,JEEP,Black,Lexus,Abuja,Abuja,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_V9RR1C2,2010-05-17,2011-05-16,Female,27,2010-05-17,1,JEEP,Black,Hyundai,Victoria Island,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_IEDENLO,2010-05-17,2011-05-16,Female,40,2010-05-17,1,Saloon,Black,Honda,Victoria Island,Lagos,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_ZHEFNBB,2010-05-17,2011-04-27,Other,42,2010-05-17,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,1,2010,5,17,2011,4,27,2010,2010,2010
ID_IRRIISI,2010-05-17,2011-05-16,Male,45,2010-05-17,1,JEEP,Grey,Land Rover,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_UVO99ER,2010-05-17,2011-05-16,Male,38,2010-05-17,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_Y1EZ4XV,2010-05-17,2011-05-16,Male,1,2010-05-17,1,Saloon,Black,Mercedes,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_MYSQXJX,2010-05-17,2011-05-16,Female,40,2010-05-17,1,Saloon,Black,Kia,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_7ZCQDGR,2010-05-17,2011-05-16,Female,39,2010-05-17,2,JEEP,Green,Hyundai,Victoria Island,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_ZGNG7B5,2010-05-17,2011-05-16,Male,35,2010-05-17,1,Saloon,Green,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_4F7417A,2010-05-17,2011-04-27,Other,42,2010-05-17,1,Saloon,White,Iveco,Victoria Island,Lagos,CVTP,1,2010,5,17,2011,4,27,2010,2010,2010
ID_PIT2LF7,2010-05-17,2011-05-16,Male,52,2010-05-17,1,Saloon,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_D7WTWVE,2010-05-17,2011-05-16,Female,46,2010-05-17,1,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_1QTCJ0C,2010-05-17,2011-05-16,Female,32,2010-05-17,1,Saloon,Gold,TOYOTA,Surulere,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_0WXKWJL,2010-05-17,2011-05-16,Male,46,2010-05-17,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_XJAHGWX,2010-05-17,2011-05-16,Female,32,2010-05-17,1,Saloon,Blue,TOYOTA,Ebute-Metta,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_DL0CS7I,2010-05-17,2011-05-16,Male,32,2010-05-17,1,Truck,White,Mack,Victoria Island,Lagos,CVTP,0,2010,5,17,2011,5,16,2010,2010,2010
ID_F1NW431,2010-05-17,2011-05-16,Male,38,2010-05-17,2,Saloon,Blue,Honda,Ibeju/Lekki,Ibeju-Lekki,Car Plus,0,2010,5,17,2011,5,16,2010,2010,2010
ID_QHFBMUO,2010-05-17,2011-05-16,Female,37,2010-05-17,2,Saloon,Blue,Honda,Ibeju/Lekki,Ibeju-Lekki,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_785JWUU,2010-05-17,2011-05-16,Female,30,2010-05-17,1,Saloon,Blue,TOYOTA,Abuja,Abuja,CVTP,0,2010,5,17,2011,5,16,2010,2010,2010
ID_N0S9WVC,2010-05-17,2011-05-16,Male,42,2010-05-17,1,Saloon,Wine,TOYOTA,Abuja,Abuja,Car Classic,1,2010,5,17,2011,5,16,2010,2010,2010
ID_CEM1W6Z,2010-05-17,2011-05-16,Male,34,2010-05-17,1,Saloon,Green,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_0785NAL,2010-05-17,2011-05-15,Male,44,2010-05-17,1,Saloon,Green,Hyundai,Ibeju/Lekki,Ibeju-Lekki,CarSafe,0,2010,5,17,2011,5,15,2010,2010,2010
ID_EJH4LZH,2010-05-17,2011-05-16,Male,40,2010-05-17,2,JEEP,Black,Volkswagen,Lagos Island,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_O07Z143,2010-05-17,2011-05-16,Male,50,2010-05-17,3,Saloon,Green,TOYOTA,Lagos,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_U9YFXJP,2010-05-17,2011-05-16,Other,41,2010-05-17,2,JEEP,Green,TOYOTA,Lagos,Lagos,Car Plus,0,2010,5,17,2011,5,16,2010,2010,2010
ID_TJNE74Z,2010-05-17,2011-05-16,Female,32,2010-05-17,1,Saloon,Blue,TOYOTA,Lagos,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_EJJZ2DX,2010-05-17,2011-05-16,Male,45,2010-05-17,1,Saloon,Grey,Range Rover,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_T8ZG9Y0,2010-05-17,2011-05-16,Other,40,2010-05-17,1,Saloon,Grey,TOYOTA,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,17,2011,5,16,2010,2010,2010
ID_I6SPNMQ,2010-05-17,2011-05-16,Other,67,2010-05-17,1,Saloon,Red,Lexus,Ikeja,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_U8HXSM2,2010-05-17,2011-05-16,Male,40,2010-05-17,2,JEEP,Beige Mitalic,Volkswagen,Lagos Island,Lagos,Car Classic,0,2010,5,17,2011,5,16,2010,2010,2010
ID_64QNWWV,2010-05-18,2011-05-16,Female,40,2010-05-18,1,Saloon,Blue,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,5,18,2011,5,16,2010,2010,2010
ID_R9QBE7G,2010-05-18,2011-05-17,Male,57,2010-05-18,1,Station 4 Wheel,Blue,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,5,18,2011,5,17,2010,2010,2010
ID_FVDBZIB,2010-05-18,2011-05-17,Male,80,2010-05-18,2,Saloon,Blue,Kia,IBADAN NORTH EAST,Oyo,Car Classic,0,2010,5,18,2011,5,17,2010,2010,2010
ID_PRIWE24,2010-05-18,2011-04-26,Female,43,2010-05-18,2,Saloon,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,18,2011,4,26,2010,2010,2010
ID_QMDNIDV,2010-05-18,2011-05-16,Male,24,2010-05-18,1,Saloon,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,1,2010,5,18,2011,5,16,2010,2010,2010
ID_LQ6KZV3,2010-05-18,2011-05-17,Male,45,2010-05-18,1,Saloon,As Attached,Honda,Lagos Mainland,Lagos,CarSafe,0,2010,5,18,2011,5,17,2010,2010,2010
ID_UHUOV7C,2010-05-18,2011-04-26,Female,43,2010-05-18,2,JEEP,As Attached,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,18,2011,4,26,2010,2010,2010
ID_79IFW8I,2010-05-18,2011-05-17,Other,35,2010-05-18,1,Saloon,As Attached,TOYOTA,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,18,2011,5,17,2010,2010,2010
ID_7RLO10C,2010-05-18,2011-05-17,Female,1,2010-05-18,1,Saloon,As Attached,Honda,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,18,2011,5,17,2010,2010,2010
ID_TB7LR97,2010-05-18,2011-05-17,Female,51,2010-05-18,1,JEEP,Black,Honda,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,18,2011,5,17,2010,2010,2010
ID_QO0Y817,2010-05-18,2011-05-17,Male,50,2010-05-18,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,18,2011,5,17,2010,2010,2010
ID_E9TKDQD,2010-05-19,2011-05-18,Male,45,2010-05-19,1,Saloon,Grey,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,2010,5,19,2011,5,18,2010,2010,2010
ID_BLRP214,2010-05-19,2011-05-17,Male,36,2010-05-19,1,Saloon,Grey,Seat,Surulere,Lagos,CarSafe,0,2010,5,19,2011,5,17,2010,2010,2010
ID_KF4VS90,2010-05-19,2011-05-18,Other,20,2010-05-19,2,Saloon,Black,Mercedes,Lagos,Lagos,Customized Motor,0,2010,5,19,2011,5,18,2010,2010,2010
ID_I06XT4Z,2010-05-19,2011-05-18,Male,45,2010-05-19,1,Saloon,Grey,Hyundai,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,19,2011,5,18,2010,2010,2010
ID_KZ2Q9DP,2010-05-19,2011-05-18,Other,20,2010-05-19,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0,2010,5,19,2011,5,18,2010,2010,2010
ID_K7DWO4B,2010-05-19,2011-05-18,Other,20,2010-05-19,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0,2010,5,19,2011,5,18,2010,2010,2010
ID_D5RVNFX,2010-05-19,2011-05-18,Other,20,2010-05-19,2,Saloon,Black,Kia,Lagos,Lagos,Customized Motor,0,2010,5,19,2011,5,18,2010,2010,2010
ID_9YAPOAW,2010-05-20,2011-05-19,Male,68,2010-05-20,1,Saloon,Blue,TOYOTA,Lagos,Lagos,Car Plus,0,2010,5,20,2011,5,19,2010,2010,2010
ID_8459AIM,2010-05-20,2011-05-19,Female,35,2010-05-20,1,Saloon,Ash,TOYOTA,Kosofe,Benue,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_PDK3Z9X,2010-05-20,2011-05-19,Female,40,2010-05-20,1,Mini Bus,As Attached,TOYOTA,Kosofe,Benue,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_ELHXXMJ,2010-05-20,2011-05-19,Male,53,2010-05-20,1,Saloon,Red,TOYOTA,Ife Central,Ife-Central,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_VDJQHY5,2010-05-20,2011-05-19,Male,60,2010-05-20,1,Saloon,Red,TOYOTA,Ife Central,Ife-Central,CarSafe,0,2010,5,20,2011,5,19,2010,2010,2010
ID_AT06O6F,2010-05-20,2011-03-11,Male,20,2010-05-20,1,Saloon,Red,Mercedes,Wuse 11,Abuja,Car Classic,0,2010,5,20,2011,3,11,2010,2010,2010
ID_UN9TRRB,2010-05-20,2011-05-19,Female,38,2010-05-20,2,Saloon,Black,Honda,Akure South,Ondo,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_2KYYOEE,2010-05-20,2011-05-13,Male,44,2010-05-20,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,1,2010,5,20,2011,5,13,2010,2010,2010
ID_0559SH8,2010-05-20,2011-05-19,Male,39,2010-05-20,1,Saloon,Grey,Honda,Ikeja,Lagos,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_1QLYR8O,2010-05-20,2011-03-11,Male,20,2010-05-20,1,Saloon,Grey,Mercedes,Wuse 11,Abuja,Car Classic,0,2010,5,20,2011,3,11,2010,2010,2010
ID_VINPB35,2010-05-20,2011-04-05,Female,35,2010-05-20,1,Saloon,Grey,TOYOTA,Wuse 11,Abuja,Car Classic,0,2010,5,20,2011,4,5,2010,2010,2010
ID_LBGAL6D,2010-05-20,2011-05-19,Male,35,2010-05-20,1,Saloon,White,TOYOTA,Wuse 11,Abuja,Car Classic,1,2010,5,20,2011,5,19,2010,2010,2010
ID_MUGHQ9N,2010-05-20,2011-05-19,Female,62,2010-05-20,1,Saloon,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_WT8JO6Q,2010-05-20,2011-05-19,Female,55,2010-05-20,2,Saloon,Green,Honda,Okpe,Benue,CarSafe,0,2010,5,20,2011,5,19,2010,2010,2010
ID_CBFYKE9,2010-05-20,2011-05-19,Male,40,2010-05-20,1,Saloon,Green,Nissan,Okpe,Benue,CarSafe,0,2010,5,20,2011,5,19,2010,2010,2010
ID_AO0ORJB,2010-05-20,2011-05-19,Male,50,2010-05-20,1,Pick Up,Green,TOYOTA,Okpe,Benue,CVTP,0,2010,5,20,2011,5,19,2010,2010,2010
ID_O71LC1M,2010-05-20,2011-05-18,Female,70,2010-05-20,2,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,20,2011,5,18,2010,2010,2010
ID_4PFVM1J,2010-05-20,2011-05-19,Female,38,2010-05-20,1,Saloon,Blue,TOYOTA,Eti-Osa,Eti-Osa,CarSafe,0,2010,5,20,2011,5,19,2010,2010,2010
ID_G10DILK,2010-05-20,2011-05-19,Male,45,2010-05-20,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_UC1EYLV,2010-05-20,2011-05-19,Female,34,2010-05-20,1,Saloon,Black,Honda,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_XBQPKRK,2010-05-20,2011-03-11,Male,20,2010-05-20,1,JEEP,Black,Mercedes,Wuse 11,Abuja,Car Classic,0,2010,5,20,2011,3,11,2010,2010,2010
ID_KZI1CRG,2010-05-20,2011-05-19,Male,45,2010-05-20,3,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,1,2010,5,20,2011,5,19,2010,2010,2010
ID_UBKLZ9B,2010-05-20,2011-05-19,Female,32,2010-05-20,1,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_SGJ94ZH,2010-05-20,2011-05-19,Female,62,2010-05-20,1,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_I0W8B9N,2010-05-20,2011-05-17,Male,47,2010-05-20,3,JEEP,White,Volkswagen,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,20,2011,5,17,2010,2010,2010
ID_MS9KF92,2010-05-20,2011-05-19,Female,40,2010-05-20,1,JEEP,Grey,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,20,2011,5,19,2010,2010,2010
ID_4SOBI5D,2010-05-21,2011-05-20,Male,36,2010-05-21,1,Saloon,Black,Honda,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,2010,5,21,2011,5,20,2010,2010,2010
ID_F16UDF8,2010-05-21,2011-05-20,Other,50,2010-05-21,1,Saloon,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_5P92XZI,2010-05-21,2011-05-20,Female,63,2010-05-21,2,Saloon,As Attached,Ford,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_WNHGOJY,2010-05-21,2011-05-12,Female,41,2010-05-21,2,Saloon,As Attached,TOYOTA,Ikoyi,Lagos,Car Classic,0,2010,5,21,2011,5,12,2010,2010,2010
ID_O6XU7XH,2010-05-21,2011-05-20,Male,31,2010-05-21,1,Saloon,Black,Volkswagen,Ikoyi,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_0ILENCN,2010-05-21,2011-05-20,Male,55,2010-05-21,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_11AXZ03,2010-05-21,2011-05-20,Female,33,2010-05-21,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_4PKGYFF,2010-05-21,2011-05-20,Female,60,2010-05-21,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,Car Classic,1,2010,5,21,2011,5,20,2010,2010,2010
ID_79H1N5T,2010-05-21,2011-05-20,Female,37,2010-05-21,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_BDYHOMY,2010-05-21,2011-05-20,,20,2010-05-21,1,Motorcycle,Black,.,Lekki,Lagos,Motor Cycle,0,2010,5,21,2011,5,20,2010,2010,2010
ID_S29BSSX,2010-05-21,2011-05-06,Male,34,2010-05-21,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0,2010,5,21,2011,5,6,2010,2010,2010
ID_QMCX4N3,2010-05-21,2011-05-20,Other,50,2010-05-21,1,Saloon,Black,TOYOTA,Lekki,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_TUTTF8G,2010-05-21,2011-05-20,Male,55,2010-05-21,3,Saloon,Red,Infiniti,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_OY68RMZ,2010-05-21,2011-05-20,Male,50,2010-05-21,1,Bus,Red,TOYOTA,Victoria Island,Lagos,CVTP,0,2010,5,21,2011,5,20,2010,2010,2010
ID_PRVKARB,2010-05-21,2011-05-20,Male,50,2010-05-21,1,Saloon,Red,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_1FIQZ5S,2010-05-21,2011-05-20,Male,41,2010-05-21,1,JEEP,Silver,Lexus,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_9FLUIL7,2010-05-21,2011-05-06,Male,34,2010-05-21,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,1,2010,5,21,2011,5,6,2010,2010,2010
ID_F58H35V,2010-05-21,2011-05-20,Male,55,2010-05-21,3,JEEP,Red,Infiniti,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_WN6XV5L,2010-05-21,2011-05-20,Male,37,2010-05-21,1,Saloon,Green,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_EVPYIU3,2010-05-21,2011-05-20,Female,63,2010-05-21,2,JEEP,As Attached,Ford,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_EVD4BCQ,2010-05-21,2011-05-20,Male,40,2010-05-21,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_QDW6BO3,2010-05-21,2011-05-20,Male,1,2010-05-21,1,Saloon,As Attached,Honda,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_2DAPOM1,2010-05-21,2011-05-20,Male,61,2010-05-21,1,Mini Bus,As Attached,Ford,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_F1X8C0G,2010-05-21,2011-05-20,Female,47,2010-05-21,2,Saloon,Grey,Honda,Akwa Ibom,Akwa-Ibom,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_T4737UA,2010-05-21,2011-05-26,Male,40,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,0,2010,5,21,2011,5,26,2010,2010,2010
ID_561RQJ7,2010-05-21,2011-05-20,Male,67,2010-05-21,2,JEEP,White,Range Rover,Kosofe,Benue,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_38DWCYD,2010-05-21,2011-05-20,Female,38,2010-05-21,1,Bus,White,TOYOTA,Kosofe,Benue,CVTP,0,2010,5,21,2011,5,20,2010,2010,2010
ID_OE1NNCS,2010-05-21,2011-05-20,Male,32,2010-05-21,1,Saloon,White,TOYOTA,Kosofe,Benue,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_8QCL9XQ,2010-05-21,2011-05-26,Male,40,2010-05-21,1,Saloon,White,Mercedes,Lagos Island,Lagos,Car Classic,1,2010,5,21,2011,5,26,2010,2010,2010
ID_M4OBH7O,2010-05-21,2011-05-20,Male,35,2010-05-21,1,Saloon,Silver,TOYOTA,Lagos Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_C3FHRXU,2010-05-21,2011-05-20,Male,47,2010-05-21,1,Saloon,Silver,TOYOTA,Eleme,Benue,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_KT4UYI2,2010-05-21,2011-05-20,Male,55,2010-05-21,3,JEEP,Black,Lexus,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_0F6TNYQ,2010-05-21,2011-05-03,Male,30,2010-05-21,1,JEEP,As Attached,Scania,Benin,Edo,CVTP,0,2010,5,21,2011,5,3,2010,2010,2010
ID_ZRAXESI,2010-05-21,2011-05-20,Female,42,2010-05-21,1,Saloon,As Attached,TOYOTA,Benin,Edo,CarFlex,0,2010,5,21,2011,5,20,2010,2010,2010
ID_DI4TSDR,2010-05-21,2011-05-20,,28,2010-05-21,1,Saloon,Green,Mercedes,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_N8Y7156,2010-05-21,2011-05-20,Female,48,2010-05-21,1,JEEP,Green,Nissan,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1,2010,5,21,2011,5,20,2010,2010,2010
ID_1JZ19QZ,2010-05-21,2011-05-20,Male,62,2010-05-21,1,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_5Z6QGXY,2010-05-21,2011-05-20,Female,55,2010-05-21,1,JEEP,Black,ACURA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_ELX4CY6,2010-05-21,2011-05-20,Male,120,2010-05-21,1,Truck,Red,Iveco,Victoria Island,Lagos,CVTP,0,2010,5,21,2011,5,20,2010,2010,2010
ID_APDIUFQ,2010-05-21,2011-05-20,Male,75,2010-05-21,2,JEEP,Black,Mercedes,Ikeja,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_40F33M8,2010-05-21,2011-05-20,Male,38,2010-05-21,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_PFW9ATM,2010-05-21,2011-05-20,Male,55,2010-05-21,3,JEEP,As Attached,Mercedes,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_X4J87U4,2010-05-21,2011-04-03,Male,53,2010-05-21,1,JEEP,Blue,Lexus,Victoria Island,Lagos,Car Classic,1,2010,5,21,2011,4,3,2010,2010,2010
ID_ATNXR9H,2010-05-21,2011-05-12,Female,41,2010-05-21,2,JEEP,Blue,TOYOTA,Ikoyi,Lagos,Car Classic,0,2010,5,21,2011,5,12,2010,2010,2010
ID_EI39JLA,2010-05-21,2011-05-20,Male,38,2010-05-21,1,Saloon,As Attached,TOYOTA,Ikoyi,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_DSXPV8S,2010-05-21,2011-05-20,Male,46,2010-05-21,3,JEEP,Black,Lexus,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_8SAC70U,2010-05-21,2011-05-20,Male,36,2010-05-21,1,Saloon,Black,Honda,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_N4BUT4G,2010-05-21,2011-05-20,Female,60,2010-05-21,1,Saloon,Red,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_D880H1X,2010-05-21,2011-05-20,Female,32,2010-05-21,1,Saloon,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_RIQZ3GV,2010-05-21,2011-05-20,Male,55,2010-05-21,3,JEEP,Black,TOYOTA,Victoria Island,Lagos,Customized Motor,0,2010,5,21,2011,5,20,2010,2010,2010
ID_8SZIJ2I,2010-05-21,2011-05-20,Female,36,2010-05-21,1,Saloon,Black,Honda,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_VFE5BJT,2010-05-21,2011-05-19,Male,40,2010-05-21,1,JEEP,Black,Mercedes,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,19,2010,2010,2010
ID_44D1S8F,2010-05-21,2011-05-20,Male,38,2010-05-21,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,5,21,2011,5,20,2010,2010,2010
ID_N6A81T3,2010-05-21,2011-05-20,Male,37,2010-05-21,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,5,21,2011,5,20,2010,2010,2010
ID_4IP3WQY,2010-05-22,2011-05-22,Male,36,2010-05-22,2,JEEP,Black,BMW,Victoria Island,Lagos,CarFlex,0,2010,5,22,2011,5,22,2010,2010,2010
ID_6KS3OWD,2010-05-22,2011-05-11,Male,61,2010-05-22,4,Saloon,Grey,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,5,22,2011,5,11,2010,2010,2010
ID_6IVPGMY,2010-05-22,2011-05-21,Female,34,2010-05-22,1,JEEP,Grey,TOYOTA,Lagos,Lagos,Customized Motor,0,2010,5,22,2011,5,21,2010,2010,2010
ID_A0143LN,2010-05-22,2011-05-21,Male,60,2010-05-22,1,JEEP,Black,Hyundai,Lagos,Lagos,Car Classic,0,2010,5,22,2011,5,21,2010,2010,2010
ID_OUUP21C,2010-05-22,2011-05-21,Female,34,2010-05-22,1,Saloon,Black,TOYOTA,Lagos,Lagos,Customized Motor,0,2010,5,22,2011,5,21,2010,2010,2010
ID_KX4XJ92,2010-05-22,2011-05-21,Male,40,2010-05-22,1,Saloon,Black,TOYOTA,Lagos,Lagos,CarSafe,0,2010,5,22,2011,5,21,2010,2010,2010
ID_SZJG8XU,2010-05-22,2011-05-21,Male,40,2010-05-22,3,Saloon,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1,2010,5,22,2011,5,21,2010,2010,2010
ID_VJR92SK,2010-05-22,2011-05-21,Male,52,2010-05-22,1,Saloon,Blue,TOYOTA,Ikeja,Lagos,CarSafe,0,2010,5,22,2011,5,21,2010,2010,2010
ID_JGYJBW6,2010-05-22,2011-05-21,Female,34,2010-05-22,1,Saloon,Brown,Ford,Lagos,Lagos,Customized Motor,0,2010,5,22,2011,5,21,2010,2010,2010
